	Facies	Formation	Well Name	Depth	GR	ILD_log10	DeltaPHI	PHIND	PE	NM_M	RELPOS
3506	8	B2 LM	NEWBY	2938.0	18.302972281	0.494	-7.70059974146	14.6513146964	4.0988219767	2	0.333
3507	6	B2 LM	NEWBY	2938.5	19.392972281	0.531	-6.70059974146	13.3513146964	3.7988219767	2	0.296
3508	6	B2 LM	NEWBY	2939.0	24.342972281	0.585	-5.00059974146	11.2013146964	3.7988219767	2	0.259
3509	6	B2 LM	NEWBY	2939.5	29.672972281	0.646	-3.20059974146	8.40131469638	3.7988219767	2	0.222
3510	6	B2 LM	NEWBY	2940.0	33.902972281	0.709	-2.20059974146	6.30131469638	3.7988219767	2	0.185
3511	6	B2 LM	NEWBY	2940.5	39.832972281	0.757	-1.50059974146	4.95131469638	3.8988219767	2	0.148
3512	6	B2 LM	NEWBY	2941.0	44.942972281	0.794	-0.400599741456	4.70131469638	3.8988219767	2	0.111
3513	4	B2 LM	NEWBY	2941.5	48.552972281	0.814	-0.000599741455722	6.20131469638	3.7988219767	2	0.074
3514	3	B3 SH	NEWBY	2942.0	57.212972281	0.779	3.79940025854	8.50131469638	3.5988219767	1	1.0
3515	3	B3 SH	NEWBY	2942.5	60.192972281	0.732	3.79940025854	9.00131469638	3.4988219767	1	0.952
3516	3	B3 SH	NEWBY	2943.0	60.632972281	0.684	3.99940025854	9.40131469638	3.3988219767	1	0.905
3517	3	B3 SH	NEWBY	2943.5	64.742972281	0.645	-2.30059974146	14.7513146964	3.1988219767	1	0.857
3518	3	B3 SH	NEWBY	2944.0	72.792972281	0.623	-2.90059974146	18.9513146964	3.0988219767	1	0.81
3519	3	B3 SH	NEWBY	2944.5	78.412972281	0.614	-1.70059974146	22.1513146964	2.9988219767	1	0.762
3520	3	B3 SH	NEWBY	2945.0	83.392972281	0.607	-0.900599741456	21.6513146964	3.0988219767	1	0.714
3521	3	B3 SH	NEWBY	2945.5	82.252972281	0.6	1.89940025854	17.8513146964	3.2988219767	1	0.667
3522	3	B3 SH	NEWBY	2946.0	75.882972281	0.592	7.29940025854	12.2513146964	3.3988219767	1	0.619
3523	2	B3 SH	NEWBY	2946.5	72.242972281	0.589	2.89940025854	12.4513146964	3.2988219767	1	0.571
3524	2	B3 SH	NEWBY	2947.0	67.992972281	0.589	3.49940025854	11.9513146964	3.1988219767	1	0.524
3525	3	B3 SH	NEWBY	2947.5	65.412972281	0.59	3.89940025854	11.4513146964	3.2988219767	1	0.476
3526	3	B3 SH	NEWBY	2948.0	64.932972281	0.588	3.29940025854	10.6513146964	3.2988219767	1	0.429
3527	2	B3 SH	NEWBY	2948.5	61.872972281	0.579	1.79940025854	11.1013146964	3.1988219767	1	0.381
3528	2	B3 SH	NEWBY	2949.0	59.812972281	0.565	3.89940025854	10.8513146964	3.1988219767	1	0.333
3529	2	B3 SH	NEWBY	2949.5	60.592972281	0.547	4.99940025854	11.6013146964	3.1988219767	1	0.286
3530	2	B3 SH	NEWBY	2950.0	65.682972281	0.529	6.09940025854	11.7513146964	3.1988219767	1	0.238
3531	2	B3 SH	NEWBY	2950.5	73.122972281	0.519	6.99940025854	12.1013146964	3.1988219767	1	0.19
3532	2	B3 SH	NEWBY	2951.0	77.692972281	0.52	8.49940025854	12.8513146964	3.2988219767	1	0.143
3533	3	B3 SH	NEWBY	2951.5	77.232972281	0.537	9.99940025854	13.9013146964	3.3988219767	1	0.095
3534	3	B3 SH	NEWBY	2952.0	72.512972281	0.567	11.1994002585	14.1013146964	3.4988219767	1	0.048
3535	3	B3 SH	NEWBY	2952.5	59.532972281	0.605	10.1994002585	13.3013146964	3.8988219767	1	0.01
3536	5	B3 LM	NEWBY	2953.0	59.532972281	0.605	10.1994002585	13.3013146964	3.8988219767	2	1.0
3537	8	B3 LM	NEWBY	2953.5	46.102972281	0.644	6.49940025854	12.4513146964	3.9988219767	2	0.9
3538	8	B3 LM	NEWBY	2954.0	34.902972281	0.68	2.59940025854	8.50131469638	4.2988219767	2	0.8
3539	8	B3 LM	NEWBY	2954.5	27.062972281	0.711	-0.400599741456	6.70131469638	4.3988219767	2	0.7
3540	8	B3 LM	NEWBY	2955.0	23.802972281	0.724	0.0994002585443	6.05131469638	4.3988219767	2	0.6
3541	8	B3 LM	NEWBY	2955.5	23.732972281	0.714	2.09940025854	5.95131469638	4.1988219767	2	0.5
3542	8	B3 LM	NEWBY	2956.0	25.302972281	0.677	3.69940025854	6.85131469638	3.9988219767	2	0.4
3543	8	B3 LM	NEWBY	2956.5	30.732972281	0.627	4.69940025854	8.05131469638	3.5988219767	2	0.3
3544	5	B3 LM	NEWBY	2957.0	40.112972281	0.583	5.19940025854	9.80131469638	3.3988219767	2	0.2
3545	9	B3 LM	NEWBY	2957.5	51.022972281	0.553	3.59940025854	12.3013146964	3.1988219767	2	0.1
3546	3	B4 SH	NEWBY	2958.0	59.942972281	0.533	4.09940025854	14.5513146964	3.0988219767	1	1.0
3547	3	B4 SH	NEWBY	2958.5	66.642972281	0.521	5.89940025854	14.8513146964	2.9988219767	1	0.95
3548	2	B4 SH	NEWBY	2959.0	67.562972281	0.512	3.19940025854	12.7013146964	2.8988219767	1	0.9
3549	2	B4 SH	NEWBY	2959.5	64.702972281	0.512	2.29940025854	10.5513146964	2.9988219767	1	0.85
3550	2	B4 SH	NEWBY	2960.0	62.962972281	0.522	2.19940025854	9.50131469638	3.1988219767	1	0.8
3551	2	B4 SH	NEWBY	2960.5	63.922972281	0.544	2.39940025854	9.70131469638	3.1988219767	1	0.75
3552	3	B4 SH	NEWBY	2961.0	66.192972281	0.569	3.09940025854	10.3513146964	3.1988219767	1	0.7
3553	2	B4 SH	NEWBY	2961.5	67.732972281	0.591	4.89940025854	10.7513146964	3.2988219767	1	0.65
3554	2	B4 SH	NEWBY	2962.0	69.532972281	0.603	5.99940025854	11.4013146964	3.2988219767	1	0.6
3555	2	B4 SH	NEWBY	2962.5	69.572972281	0.609	6.19940025854	11.5013146964	3.0988219767	1	0.55
3556	2	B4 SH	NEWBY	2963.0	66.402972281	0.606	4.49940025854	10.6513146964	3.0988219767	1	0.5
3557	2	B4 SH	NEWBY	2963.5	63.732972281	0.602	2.69940025854	9.65131469638	3.0988219767	1	0.45
3558	2	B4 SH	NEWBY	2964.0	61.192972281	0.598	2.29940025854	8.85131469638	3.1988219767	1	0.4
3559	2	B4 SH	NEWBY	2964.5	61.342972281	0.593	2.19940025854	8.80131469638	3.1988219767	1	0.35
3560	2	B4 SH	NEWBY	2965.0	63.162972281	0.587	2.19940025854	9.50131469638	3.1988219767	1	0.3
3561	2	B4 SH	NEWBY	2965.5	67.602972281	0.581	2.69940025854	10.0513146964	3.1988219767	1	0.25
3562	2	B4 SH	NEWBY	2966.0	72.682972281	0.579	3.59940025854	10.8013146964	3.1988219767	1	0.2
3563	2	B4 SH	NEWBY	2966.5	76.582972281	0.587	6.49940025854	11.3513146964	3.1988219767	1	0.15
3564	3	B4 SH	NEWBY	2967.0	76.672972281	0.605	7.79940025854	13.5013146964	3.3988219767	1	0.1
3565	3	B4 SH	NEWBY	2967.5	72.122972281	0.629	8.79940025854	15.1013146964	3.5988219767	1	0.05
3566	8	B4 LM	NEWBY	2968.0	60.072972281	0.656	7.69940025854	13.7513146964	3.8988219767	2	1.0
3567	8	B4 LM	NEWBY	2968.5	48.912972281	0.681	4.89940025854	10.6513146964	4.2988219767	2	0.923
3568	8	B4 LM	NEWBY	2969.0	39.402972281	0.708	5.39940025854	7.30131469638	4.6988219767	2	0.846
3569	8	B4 LM	NEWBY	2969.5	33.802972281	0.736	1.59940025854	7.70131469638	4.8988219767	2	0.769
3570	6	B4 LM	NEWBY	2970.0	34.662972281	0.757	1.49940025854	7.75131469638	4.6988219767	2	0.692
3571	6	B4 LM	NEWBY	2970.5	36.282972281	0.766	2.59940025854	6.40131469638	4.7988219767	2	0.615
3572	6	B4 LM	NEWBY	2971.0	34.452972281	0.753	2.89940025854	5.75131469638	4.4988219767	2	0.538
3573	6	B4 LM	NEWBY	2971.5	30.672972281	0.72	2.69940025854	6.25131469638	4.2988219767	2	0.462
3574	5	B4 LM	NEWBY	2972.0	26.592972281	0.668	4.59940025854	6.50131469638	4.1988219767	2	0.385
3575	5	B4 LM	NEWBY	2972.5	23.772972281	0.609	5.49940025854	6.35131469638	3.9988219767	2	0.308
3576	6	B4 LM	NEWBY	2973.0	25.202972281	0.55	4.89940025854	6.65131469638	3.7988219767	2	0.231
3577	6	B4 LM	NEWBY	2973.5	29.992972281	0.5	5.29940025854	7.25131469638	3.4988219767	2	0.154
3578	4	B4 LM	NEWBY	2974.0	37.462972281	0.461	6.09940025854	8.85131469638	3.3988219767	2	0.077
3579	2	B5 SH	NEWBY	2974.5	47.602972281	0.433	7.79940025854	11.5013146964	3.1988219767	1	1.0
3580	2	B5 SH	NEWBY	2975.0	57.502972281	0.41	9.29940025854	14.9513146964	2.9988219767	1	0.923
3581	3	B5 SH	NEWBY	2975.5	68.772972281	0.389	9.39940025854	19.0013146964	2.8988219767	1	0.846
3582	3	B5 SH	NEWBY	2976.0	80.032972281	0.373	9.79940025854	20.6013146964	2.8988219767	1	0.769
3583	3	B5 SH	NEWBY	2976.5	84.282972281	0.358	8.99940025854	21.8013146964	2.9988219767	1	0.692
3584	3	B5 SH	NEWBY	2977.0	85.402972281	0.346	11.1994002585	20.9013146964	3.0988219767	1	0.615
3585	3	B5 SH	NEWBY	2977.5	88.922972281	0.338	12.5994002585	19.9013146964	3.2988219767	1	0.538
3586	3	B5 SH	NEWBY	2978.0	89.452972281	0.336	13.1994002585	19.8013146964	3.2988219767	1	0.462
3587	3	B5 SH	NEWBY	2978.5	90.912972281	0.342	12.8994002585	20.0513146964	3.2988219767	1	0.385
3588	3	B5 SH	NEWBY	2979.0	97.242972281	0.356	14.1994002585	20.1013146964	3.3988219767	1	0.308
3589	3	B5 SH	NEWBY	2979.5	100.162972281	0.382	12.9994002585	21.7013146964	3.4988219767	1	0.231
3590	3	B5 SH	NEWBY	2980.0	100.422972281	0.42	13.7994002585	23.0013146964	3.4988219767	1	0.154
3591	3	B5 SH	NEWBY	2980.5	94.182972281	0.464	11.7994002585	22.9013146964	3.4988219767	1	0.077
3592	3	B5 SH	NEWBY	2981.0	94.182972281	0.464	11.7994002585	22.9013146964	3.4988219767	1	0.077
3593	8	B5 LM	NEWBY	2981.5	81.302972281	0.513	8.39940025854	20.6013146964	3.6988219767	2	1.0
3594	8	B5 LM	NEWBY	2982.0	64.212972281	0.571	3.39940025854	15.0013146964	3.7988219767	2	0.977
3595	8	B5 LM	NEWBY	2982.5	48.352972281	0.639	2.49940025854	9.95131469638	4.0988219767	2	0.953
3596	8	B5 LM	NEWBY	2983.0	36.532972281	0.72	1.29940025854	7.95131469638	4.3988219767	2	0.93
3597	8	B5 LM	NEWBY	2983.5	33.582972281	0.797	3.09940025854	6.95131469638	4.5988219767	2	0.907
3598	6	B5 LM	NEWBY	2984.0	34.972972281	0.866	2.89940025854	6.95131469638	4.6988219767	2	0.884
3599	6	B5 LM	NEWBY	2984.5	37.312972281	0.917	2.79940025854	6.20131469638	4.5988219767	2	0.86
3600	5	B5 LM	NEWBY	2985.0	38.172972281	0.944	2.69940025854	5.35131469638	4.6988219767	2	0.837
3601	5	B5 LM	NEWBY	2985.5	38.052972281	0.957	2.79940025854	4.70131469638	4.7988219767	2	0.814
3602	5	B5 LM	NEWBY	2986.0	35.152972281	0.957	2.09940025854	4.15131469638	4.7988219767	2	0.791
3603	5	B5 LM	NEWBY	2986.5	32.922972281	0.947	1.39940025854	3.10131469638	4.7988219767	2	0.767
3604	5	B5 LM	NEWBY	2987.0	30.872972281	0.927	0.799400258544	2.60131469638	4.8988219767	2	0.744
3605	6	B5 LM	NEWBY	2987.5	30.252972281	0.894	-0.400599741456	3.30131469638	4.8988219767	2	0.721
3606	6	B5 LM	NEWBY	2988.0	31.222972281	0.846	-1.40059974146	5.50131469638	4.8988219767	2	0.698
3607	6	B5 LM	NEWBY	2988.5	34.062972281	0.78	-1.90059974146	7.95131469638	4.7988219767	2	0.674
3608	6	B5 LM	NEWBY	2989.0	35.492972281	0.704	-2.80059974146	9.80131469638	4.7988219767	2	0.651
3609	6	B5 LM	NEWBY	2989.5	36.732972281	0.617	-3.20059974146	10.7013146964	4.8988219767	2	0.628
3610	9	B5 LM	NEWBY	2990.0	37.542972281	0.542	-4.80059974146	12.2013146964	4.7988219767	2	0.605
3611	9	B5 LM	NEWBY	2990.5	35.972972281	0.48	-5.70059974146	14.3513146964	4.6988219767	2	0.581
3612	9	B5 LM	NEWBY	2991.0	35.912972281	0.433	-6.20059974146	16.4013146964	4.6988219767	2	0.558
3613	9	B5 LM	NEWBY	2991.5	36.212972281	0.396	-7.00059974146	17.3013146964	4.6988219767	2	0.535
3614	9	B5 LM	NEWBY	2992.0	34.792972281	0.371	-7.10059974146	17.4513146964	4.5988219767	2	0.512
3615	9	B5 LM	NEWBY	2992.5	34.922972281	0.358	-7.10059974146	17.7513146964	4.5988219767	2	0.488
3616	9	B5 LM	NEWBY	2993.0	35.832972281	0.358	-6.20059974146	17.6013146964	4.5988219767	2	0.465
3617	9	B5 LM	NEWBY	2993.5	35.652972281	0.367	-4.90059974146	16.6513146964	4.5988219767	2	0.442
3618	9	B5 LM	NEWBY	2994.0	37.742972281	0.375	-5.30059974146	15.9513146964	4.5988219767	2	0.419
3619	9	B5 LM	NEWBY	2994.5	41.792972281	0.377	-5.00059974146	14.9013146964	4.4988219767	2	0.395
3620	9	B5 LM	NEWBY	2995.0	46.412972281	0.369	-5.10059974146	14.3513146964	4.4988219767	2	0.372
3621	9	B5 LM	NEWBY	2995.5	51.442972281	0.356	-6.10059974146	14.9513146964	4.4988219767	2	0.349
3622	9	B5 LM	NEWBY	2996.0	54.212972281	0.344	-5.80059974146	16.1013146964	4.4988219767	2	0.326
3623	9	B5 LM	NEWBY	2996.5	52.962972281	0.34	-5.30059974146	17.4513146964	4.5988219767	2	0.302
3624	9	B5 LM	NEWBY	2997.0	50.392972281	0.346	-4.20059974146	18.3013146964	4.5988219767	2	0.279
3625	9	B5 LM	NEWBY	2997.5	50.002972281	0.36	-3.70059974146	17.5513146964	4.5988219767	2	0.256
3626	9	B5 LM	NEWBY	2998.0	60.822972281	0.384	-3.80059974146	15.2013146964	4.6988219767	2	0.233
3627	9	B5 LM	NEWBY	2998.5	99.312972281	0.418	-3.40059974146	11.6013146964	4.5988219767	2	0.209
3628	6	B5 LM	NEWBY	2999.0	166.942972281	0.464	-2.50059974146	8.25131469638	4.5988219767	2	0.186
3629	6	B5 LM	NEWBY	2999.5	235.252972281	0.526	-0.100599741456	5.85131469638	4.5988219767	2	0.163
3630	6	B5 LM	NEWBY	3000.0	285.472972281	0.599	2.99940025854	4.60131469638	4.3988219767	2	0.14
3631	6	B5 LM	NEWBY	3000.5	305.872972281	0.666	4.39940025854	4.80131469638	4.2988219767	2	0.116
3632	6	B5 LM	NEWBY	3001.0	291.372972281	0.703	4.89940025854	5.05131469638	4.1988219767	2	0.093
3633	6	B5 LM	NEWBY	3001.5	252.412972281	0.7	4.19940025854	5.90131469638	3.8988219767	2	0.07
3634	8	B5 LM	NEWBY	3002.0	208.532972281	0.669	0.299400258544	10.1513146964	3.5988219767	2	0.047
3635	5	B5 LM	NEWBY	3002.5	169.072972281	0.631	-0.200599741456	15.0013146964	3.3988219767	2	0.023
3636	3	C SH	NEWBY	3003.0	136.522972281	0.594	2.49940025854	17.7513146964	3.3988219767	1	1.0
3637	3	C SH	NEWBY	3003.5	108.532972281	0.561	6.19940025854	20.7013146964	3.2988219767	1	0.976
3638	3	C SH	NEWBY	3004.0	89.162972281	0.533	10.3994002585	19.6013146964	3.3988219767	1	0.951
3639	3	C SH	NEWBY	3004.5	80.392972281	0.513	13.4994002585	18.2513146964	3.4988219767	1	0.927
3640	3	C SH	NEWBY	3005.0	78.072972281	0.501	14.2994002585	18.0513146964	3.5988219767	1	0.902
3641	3	C SH	NEWBY	3005.5	76.312972281	0.496	13.6994002585	18.3513146964	3.5988219767	1	0.878
3642	3	C SH	NEWBY	3006.0	72.352972281	0.497	13.1994002585	18.6013146964	3.6988219767	1	0.854
3643	3	C SH	NEWBY	3006.5	74.772972281	0.504	11.7994002585	19.3013146964	3.6988219767	1	0.829
3644	3	C SH	NEWBY	3007.0	75.052972281	0.515	11.4994002585	19.5513146964	3.7988219767	1	0.805
3645	3	C SH	NEWBY	3007.5	71.982972281	0.529	10.4994002585	19.3513146964	3.7988219767	1	0.78
3646	3	C SH	NEWBY	3008.0	71.052972281	0.542	10.3994002585	17.9013146964	3.6988219767	1	0.756
3647	3	C SH	NEWBY	3008.5	68.962972281	0.549	10.6994002585	15.7513146964	3.6988219767	1	0.732
3648	2	C SH	NEWBY	3009.0	64.842972281	0.554	10.5994002585	13.6013146964	3.5988219767	1	0.707
3649	2	C SH	NEWBY	3009.5	65.222972281	0.558	10.5994002585	12.6013146964	3.5988219767	1	0.683
3650	2	C SH	NEWBY	3010.0	66.602972281	0.565	10.7994002585	13.5013146964	3.4988219767	1	0.659
3651	2	C SH	NEWBY	3010.5	68.592972281	0.574	12.3994002585	14.6013146964	3.4988219767	1	0.634
3652	2	C SH	NEWBY	3011.0	73.442972281	0.585	12.5994002585	16.7013146964	3.4988219767	1	0.61
3653	2	C SH	NEWBY	3011.5	76.762972281	0.595	14.3994002585	16.7013146964	3.3988219767	1	0.585
3654	2	C SH	NEWBY	3012.0	78.762972281	0.603	14.1994002585	16.6013146964	3.3988219767	1	0.561
3655	2	C SH	NEWBY	3012.5	80.332972281	0.607	12.4994002585	16.1513146964	3.5988219767	1	0.537
3656	2	C SH	NEWBY	3013.0	77.142972281	0.613	9.79940025854	15.7013146964	3.6988219767	1	0.512
3657	2	C SH	NEWBY	3013.5	71.912972281	0.621	9.49940025854	13.9513146964	3.6988219767	1	0.488
3658	2	C SH	NEWBY	3014.0	68.442972281	0.631	8.79940025854	13.0013146964	3.7988219767	1	0.463
3659	2	C SH	NEWBY	3014.5	64.992972281	0.64	10.5994002585	11.3013146964	3.7988219767	1	0.439
3660	2	C SH	NEWBY	3015.0	64.472972281	0.643	8.59940025854	12.1013146964	3.6988219767	1	0.415
3661	2	C SH	NEWBY	3015.5	64.962972281	0.632	9.09940025854	12.1513146964	3.5988219767	1	0.39
3662	2	C SH	NEWBY	3016.0	66.292972281	0.609	9.89940025854	12.5513146964	3.3988219767	1	0.366
3663	2	C SH	NEWBY	3016.5	67.602972281	0.577	10.3994002585	12.8013146964	3.3988219767	1	0.341
3664	2	C SH	NEWBY	3017.0	67.432972281	0.545	7.99940025854	15.8013146964	3.2988219767	1	0.317
3665	2	C SH	NEWBY	3017.5	68.872972281	0.52	5.79940025854	19.5013146964	3.1988219767	1	0.293
3666	2	C SH	NEWBY	3018.0	73.882972281	0.502	6.09940025854	21.4513146964	3.2988219767	1	0.268
3667	2	C SH	NEWBY	3018.5	77.892972281	0.49	6.49940025854	23.1513146964	3.3988219767	1	0.244
3668	2	C SH	NEWBY	3019.0	83.492972281	0.484	6.29940025854	23.1513146964	3.3988219767	1	0.22
3669	2	C SH	NEWBY	3019.5	87.982972281	0.484	9.89940025854	21.6513146964	3.3988219767	1	0.195
3670	2	C SH	NEWBY	3020.0	86.452972281	0.497	9.49940025854	21.2513146964	3.3988219767	1	0.171
3671	2	C SH	NEWBY	3020.5	86.292972281	0.521	10.2994002585	19.9513146964	3.3988219767	1	0.146
3672	2	C SH	NEWBY	3021.0	82.182972281	0.565	14.0994002585	17.9513146964	3.5988219767	1	0.122
3673	2	C SH	NEWBY	3021.5	77.072972281	0.621	8.89940025854	20.6513146964	3.4988219767	1	0.098
3674	2	C SH	NEWBY	3022.0	72.452972281	0.689	8.49940025854	21.6513146964	3.7988219767	1	0.073
3675	2	C SH	NEWBY	3022.5	63.102972281	0.753	4.89940025854	20.5513146964	3.7988219767	1	0.049
3676	2	C SH	NEWBY	3023.0	49.232972281	0.806	-1.40059974146	15.3013146964	3.8988219767	1	0.024
3677	8	C LM	NEWBY	3023.5	37.702972281	0.852	0.799400258544	9.00131469638	4.2988219767	2	1.0
3678	8	C LM	NEWBY	3024.0	26.372972281	0.89	2.39940025854	6.10131469638	4.4988219767	2	0.989
3679	6	C LM	NEWBY	3024.5	19.572972281	0.916	0.599400258544	7.00131469638	4.4988219767	2	0.978
3680	6	C LM	NEWBY	3025.0	17.322972281	0.916	0.399400258544	7.00131469638	4.2988219767	2	0.966
3681	6	C LM	NEWBY	3025.5	17.092972281	0.891	0.199400258544	6.10131469638	4.0988219767	2	0.955
3682	6	C LM	NEWBY	3026.0	19.532972281	0.856	-0.100599741456	5.75131469638	3.8988219767	2	0.944
3683	6	C LM	NEWBY	3026.5	25.622972281	0.826	0.699400258544	6.25131469638	3.6988219767	2	0.933
3684	6	C LM	NEWBY	3027.0	33.052972281	0.808	2.49940025854	7.85131469638	3.4988219767	2	0.921
3685	6	C LM	NEWBY	3027.5	42.692972281	0.796	5.19940025854	9.90131469638	3.3988219767	2	0.91
3686	6	C LM	NEWBY	3028.0	47.372972281	0.786	6.09940025854	10.7513146964	3.3988219767	2	0.899
3687	6	C LM	NEWBY	3028.5	47.902972281	0.781	5.99940025854	9.90131469638	3.4988219767	2	0.888
3688	6	C LM	NEWBY	3029.0	45.192972281	0.787	4.49940025854	8.95131469638	3.5988219767	2	0.876
3689	6	C LM	NEWBY	3029.5	40.542972281	0.812	3.49940025854	8.55131469638	3.6988219767	2	0.865
3690	6	C LM	NEWBY	3030.0	38.912972281	0.851	2.69940025854	8.45131469638	3.7988219767	2	0.854
3691	6	C LM	NEWBY	3030.5	39.622972281	0.898	2.19940025854	8.10131469638	4.0988219767	2	0.843
3692	6	C LM	NEWBY	3031.0	38.842972281	0.936	2.69940025854	6.85131469638	3.9988219767	2	0.831
3693	6	C LM	NEWBY	3031.5	37.802972281	0.961	0.999400258544	6.00131469638	4.1988219767	2	0.82
3694	6	C LM	NEWBY	3032.0	35.032972281	0.979	0.199400258544	5.10131469638	4.1988219767	2	0.809
3695	6	C LM	NEWBY	3032.5	33.442972281	0.999	-0.300599741456	4.95131469638	4.0988219767	2	0.798
3696	6	C LM	NEWBY	3033.0	36.212972281	1.024	0.0994002585443	5.75131469638	3.8988219767	2	0.787
3697	6	C LM	NEWBY	3033.5	40.892972281	1.05	1.39940025854	6.80131469638	3.8988219767	2	0.775
3698	6	C LM	NEWBY	3034.0	43.302972281	1.063	2.59940025854	7.40131469638	3.8988219767	2	0.764
3699	6	C LM	NEWBY	3034.5	43.272972281	1.06	1.89940025854	7.05131469638	3.6988219767	2	0.753
3700	6	C LM	NEWBY	3035.0	38.842972281	1.048	0.299400258544	5.45131469638	3.7988219767	2	0.742
3701	6	C LM	NEWBY	3035.5	35.262972281	1.04	-1.00059974146	4.60131469638	3.9988219767	2	0.73
3702	6	C LM	NEWBY	3036.0	31.522972281	1.039	-1.00059974146	4.40131469638	3.8988219767	2	0.719
3703	6	C LM	NEWBY	3036.5	34.322972281	1.042	0.399400258544	4.70131469638	3.8988219767	2	0.708
3704	6	C LM	NEWBY	3037.0	37.352972281	1.043	1.49940025854	5.65131469638	3.9988219767	2	0.697
3705	6	C LM	NEWBY	3037.5	39.692972281	1.035	2.39940025854	6.40131469638	3.9988219767	2	0.685
3706	6	C LM	NEWBY	3038.0	43.082972281	1.024	2.09940025854	7.05131469638	3.8988219767	2	0.674
3707	6	C LM	NEWBY	3038.5	46.272972281	1.015	1.49940025854	7.15131469638	3.7988219767	2	0.663
3708	6	C LM	NEWBY	3039.0	47.772972281	1.009	0.999400258544	7.40131469638	3.7988219767	2	0.652
3709	6	C LM	NEWBY	3039.5	49.962972281	1.008	0.299400258544	7.45131469638	3.8988219767	2	0.64
3710	6	C LM	NEWBY	3040.0	51.092972281	1.008	1.29940025854	6.65131469638	3.9988219767	2	0.629
3711	6	C LM	NEWBY	3040.5	50.212972281	1.007	1.59940025854	5.70131469638	4.0988219767	2	0.618
3712	6	C LM	NEWBY	3041.0	50.402972281	1.003	1.99940025854	5.50131469638	4.0988219767	2	0.607
3713	6	C LM	NEWBY	3041.5	50.992972281	0.994	3.09940025854	5.75131469638	4.1988219767	2	0.596
3714	6	C LM	NEWBY	3042.0	49.182972281	0.973	3.39940025854	6.60131469638	4.1988219767	2	0.584
3715	6	C LM	NEWBY	3042.5	48.642972281	0.94	4.09940025854	6.85131469638	4.0988219767	2	0.573
3716	6	C LM	NEWBY	3043.0	47.112972281	0.909	3.89940025854	7.25131469638	3.9988219767	2	0.562
3717	6	C LM	NEWBY	3043.5	48.612972281	0.889	2.89940025854	7.85131469638	3.8988219767	2	0.551
3718	4	C LM	NEWBY	3044.0	55.322972281	0.888	2.99940025854	8.30131469638	3.8988219767	2	0.539
3719	4	C LM	NEWBY	3044.5	60.502972281	0.907	4.19940025854	9.00131469638	3.8988219767	2	0.528
3720	6	C LM	NEWBY	3045.0	69.162972281	0.939	6.29940025854	9.45131469638	3.9988219767	2	0.517
3721	6	C LM	NEWBY	3045.5	77.532972281	0.979	6.59940025854	8.00131469638	4.1988219767	2	0.506
3722	6	C LM	NEWBY	3046.0	76.882972281	1.022	4.29940025854	6.15131469638	4.3988219767	2	0.494
3723	9	C LM	NEWBY	3046.5	70.402972281	1.064	2.39940025854	4.00131469638	4.3988219767	2	0.483
3724	9	C LM	NEWBY	3047.0	63.202972281	1.101	1.39940025854	2.40131469638	4.2988219767	2	0.472
3725	9	C LM	NEWBY	3047.5	53.892972281	1.118	-0.400599741456	2.30131469638	4.1988219767	2	0.461
3726	9	C LM	NEWBY	3048.0	56.202972281	1.107	-1.20059974146	2.70131469638	4.1988219767	2	0.449
3727	6	C LM	NEWBY	3048.5	78.232972281	1.074	-0.400599741456	3.10131469638	4.0988219767	2	0.438
3728	6	C LM	NEWBY	3049.0	112.922972281	1.022	-0.800599741456	5.10131469638	4.0988219767	2	0.427
3729	6	C LM	NEWBY	3049.5	144.152972281	0.963	0.399400258544	7.70131469638	4.0988219767	2	0.416
3730	4	C LM	NEWBY	3050.0	157.212972281	0.899	4.09940025854	9.95131469638	4.3988219767	2	0.404
3731	5	C LM	NEWBY	3050.5	152.602972281	0.839	5.59940025854	11.4013146964	4.1988219767	2	0.393
3732	4	C LM	NEWBY	3051.0	140.932972281	0.792	6.09940025854	12.2513146964	4.0988219767	2	0.382
3733	4	C LM	NEWBY	3051.5	122.452972281	0.761	6.59940025854	13.3013146964	3.9988219767	2	0.371
3734	4	C LM	NEWBY	3052.0	110.672972281	0.748	7.49940025854	15.1513146964	3.8988219767	2	0.36
3735	4	C LM	NEWBY	3052.5	108.852972281	0.754	7.29940025854	15.8513146964	3.5988219767	2	0.348
3736	4	C LM	NEWBY	3053.0	105.742972281	0.775	8.49940025854	16.0513146964	3.5988219767	2	0.337
3737	4	C LM	NEWBY	3053.5	100.042972281	0.803	9.49940025854	16.8513146964	3.6988219767	2	0.326
3738	4	C LM	NEWBY	3054.0	92.642972281	0.828	9.49940025854	16.0513146964	3.8988219767	2	0.315
3739	6	C LM	NEWBY	3054.5	80.472972281	0.841	6.79940025854	12.5013146964	3.9988219767	2	0.303
3740	6	C LM	NEWBY	3055.0	66.942972281	0.838	3.99940025854	8.00131469638	4.1988219767	2	0.292
3741	6	C LM	NEWBY	3055.5	54.062972281	0.823	1.89940025854	5.45131469638	4.2988219767	2	0.281
3742	6	C LM	NEWBY	3056.0	47.872972281	0.797	0.699400258544	4.85131469638	4.3988219767	2	0.27
3743	6	C LM	NEWBY	3056.5	49.342972281	0.763	2.29940025854	4.85131469638	4.0988219767	2	0.258
3744	8	C LM	NEWBY	3057.0	59.882972281	0.721	3.19940025854	7.20131469638	3.8988219767	2	0.247
